year,nodes,edges,density,is_connected,num_weakly_connected_components,total_trade_value,avg_trade_value,max_trade_value,median_trade_value,std_trade_value,usa_out_strength,usa_in_strength,usa_total_strength,usa_trade_share,chn_out_strength,chn_in_strength,chn_total_strength,chn_trade_share,rus_out_strength,rus_in_strength,rus_total_strength,rus_trade_share,sau_out_strength,sau_in_strength,sau_total_strength,sau_trade_share,are_out_strength,are_in_strength,are_total_strength,are_trade_share,nor_out_strength,nor_in_strength,nor_total_strength,nor_trade_share,qat_out_strength,qat_in_strength,qat_total_strength,qat_trade_share,aus_out_strength,aus_in_strength,aus_total_strength,aus_trade_share,deu_out_strength,deu_in_strength,deu_total_strength,deu_trade_share,jpn_out_strength,jpn_in_strength,jpn_total_strength,jpn_trade_share,kor_out_strength,kor_in_strength,kor_total_strength,kor_trade_share,ind_out_strength,ind_in_strength,ind_total_strength,ind_trade_share,gbr_out_strength,gbr_in_strength,gbr_total_strength,gbr_trade_share,fra_out_strength,fra_in_strength,fra_total_strength,fra_trade_share,ita_out_strength,ita_in_strength,ita_total_strength,ita_trade_share,esp_out_strength,esp_in_strength,esp_total_strength,esp_trade_share,nld_out_strength,nld_in_strength,nld_total_strength,nld_trade_share,bel_out_strength,bel_in_strength,bel_total_strength,bel_trade_share,can_out_strength,can_in_strength,can_total_strength,can_trade_share,mex_out_strength,mex_in_strength,mex_total_strength,mex_trade_share,bra_out_strength,bra_in_strength,bra_total_strength,bra_trade_share,arg_out_strength,arg_in_strength,arg_total_strength,arg_trade_share,ven_out_strength,ven_in_strength,ven_total_strength,ven_trade_share,col_out_strength,col_in_strength,col_total_strength,col_trade_share,irn_out_strength,irn_in_strength,irn_total_strength,irn_trade_share,irq_out_strength,irq_in_strength,irq_total_strength,irq_trade_share,kwt_out_strength,kwt_in_strength,kwt_total_strength,kwt_trade_share,omn_out_strength,omn_in_strength,omn_total_strength,omn_trade_share,idn_out_strength,idn_in_strength,idn_total_strength,idn_trade_share,tha_out_strength,tha_in_strength,tha_total_strength,tha_trade_share
2012,243,10182,0.17314559738802163,True,1,2779641328270.658,272995612.67635626,35753438158.0,359329.29500000004,1488860210.767417,102632277866.62401,205722793863.88098,308355071730.505,0.11093340302374435,14496623034.82,201299797968.307,215796421003.127,0.07763462818326414,300722644594.09906,3417877361.608,304140521955.70703,0.10941718230420999,154637939625.266,853649629.596,155491589254.862,0.05593944357979467,127062295606.127,8113970442.614001,135176266048.741,0.04863083041467092,58033535397.71099,4935815340.764,62969350738.47499,0.022653768347030263,118345038153.28499,114859761.59300002,118459897914.87799,0.04261697245254923,95498369604.87402,41287338489.296,136785708094.17001,0.04920984110538846,33572805911.02999,90973238227.68501,124546044138.715,0.044806516176027926,11823155391.084,216459927126.691,228283082517.77502,0.08212681262002977,50530408674.607,148161514353.34,198691923027.947,0.07148113715504521,45855153874.475,135992742531.483,181847896405.958,0.06542135294811359,58762534322.95401,69420713226.123,128183247549.07701,0.04611503154934945,16918519759.938004,112286889202.19199,129205408962.12999,0.04648276295507326,25991035363.50599,105040887675.529,131031923039.035,0.04713986718587033,19042510788.472004,79134122502.46402,98176633290.93602,0.03531989263953569,88551894181.17699,107807536635.68903,196359430816.86603,0.07064200291590506,49138956006.45099,37343476923.44201,86482432929.893,0.0311128029542206,38923012150.26,50102887160.284,89025899310.544,0.032027836974898874,15777127657.031002,9659793024.0,25436920681.031002,0.009151152136904107,28662599099.753006,40084344308.563,68746943408.31601,0.024732307261774174,5599049349.257,8332661071.0,13931710420.257,0.005012053274126757,67032610396.125,479141116.842,67511751512.967,0.02428793629823066,40081992044.815,5605688967.771,45687681012.586,0.016436538249706624,59353127093.30999,201073859.61999997,59554200952.92999,0.02142513868506243,52563722861.292,2752556568.198,55316279429.49,0.019900509776887215,108265255197.81,778951138.946,109044206336.756,0.03922959600136518,46315940660.897,2048502364.0,48364443024.897,0.017399526526318678,66718147584.992,43929330829.94,110647478414.932,0.0398063869930193,10960564196.472,46474106561.892,57434670758.364,0.020662619372585286
2013,244,10261,0.1730587600350806,True,1,2740499970239.844,267079229.14334318,36779398914.0,358123.0,1494568896.0821693,109878393044.03102,193382591854.477,303260984898.508,0.11065899952261889,16546232154.112001,188555059061.805,205101291215.917,0.07484082957241078,299408210224.85803,3179634739.582,302587844964.44,0.11041337283355562,151012573075.107,1901795604.083,152914368679.19,0.05579798224402359,138505919428.63,2212464919.225001,140718384347.855,0.051347705118033465,74207120919.08699,5192988927.544,79400109846.631,0.028972855577036195,119627380791.77501,119423979.09600005,119746804770.871,0.043695240310617826,89418168001.47401,39465609191.488,128883777192.962,0.04702929341089623,37428109403.327,95574926579.25499,133003035982.582,0.04853239825831554,15233762856.307,199926149816.599,215159912672.906,0.07851118956738232,47299601282.745995,144480304368.0,191779905650.746,0.0699798970017729,49778601587.86,130446085169.31502,180224686757.17502,0.06576343321083927,55269094273.95698,85966762909.96,141235857183.917,0.05153652936239815,15192056323.595,108114327393.675,123306383717.27,0.04499411970673308,19537275407.098,91647641234.61201,111184916641.71002,0.0405710336979056,18507611939.03101,75389933623.99298,93897545563.02399,0.03426292522630687,94529391675.94098,108283472530.12898,202812864206.06995,0.07400578960353722,54548170960.395004,42822759590.73301,97370930551.12802,0.03553035271246738,41181594914.315994,49074536066.763,90256130981.079,0.03293418425878688,17615417908.224,10839149494.16,28454567402.384,0.010382984021668755,19005482615.594997,46043558054.925,65049040670.520004,0.023736194627590898,4014241705.6450005,11703047029.720001,15717288735.365002,0.005735190259458185,73468562625.39099,245135831.703,73713698457.094,0.026897901571822563,41575238429.828995,6337841795.58,47913080225.409,0.017483335429927305,46575358000.41401,360041441.36,46935399441.77401,0.017126582722665127,69087768688.489,947872755.5230001,70035641444.012,0.025555789894017984,105779587151.377,266338509.15,106045925660.527,0.03869583171396496,22684068087.223003,7213663012.076,29897731099.299004,0.010909590010571102,61982343030.787994,45074787064.296005,107057130095.084,0.039064817098215306,9837737329.369999,50831801485.137,60669538814.507,0.02213812788664154
2014,241,10366,0.17921853388658368,True,1,2500886107072.549,241258547.8557355,33222141023.0,342766.0,1390831238.5302856,120531594906.80199,165942812536.44202,286474407443.244,0.11454916184831028,17151573177.001,143802810350.782,160954383527.78302,0.06435894184569271,260584448330.245,3398655349.798,263983103680.043,0.10555582796573353,145932374331.95,1909779997.5930002,147842154329.543,0.059115908521960615,143017184116.70502,2282357317.0540004,145299541433.759,0.058099223720284345,70729294120.387,3874476013.9770007,74603770134.364,0.029830934692860765,112871979835.13399,142957504.186,113014937339.31999,0.04518995767928488,92381358105.77,35100159157.548,127481517263.318,0.05097453934539365,31739380127.102997,86294116027.009,118033496154.112,0.04719666994043081,12747362979.916998,184593015854.19,197340378834.107,0.07890818309399417,47149307933.631004,141528409387.069,188677717320.7,0.07544434622077198,41687411193.935,147799339598.704,189486750792.639,0.0757678449477436,49340493862.657005,78355830474.24498,127696324336.90198,0.05106043173088714,13691806922.895,93934793998.248,107626600921.143,0.04303538678421746,15832133398.071001,74609123092.698,90441256490.769,0.03616368463761687,18117942024.087,71260658398.38501,89378600422.47202,0.03573877281724577,80993470413.24095,92404625077.41898,173398095490.6599,0.06933466302215327,51559352222.82298,33687832029.236,85247184252.05899,0.034086791881876785,40522320090.697,46060315794.582,86582635885.27899,0.034620783265748016,16293172154.526,9994532338.598999,26287704493.125,0.010511356122449127,24514813479.881,45447883435.681,69962696915.562,0.02797516317024845,3777331387.4659996,10389975537.17,14167306924.636,0.005664914881397682,39473466064.27499,3440779965.961,42914246030.235985,0.01715961630914489,40009531991.771,7547849373.964,47557381365.735,0.019016212386178608,26827303914.275997,486581883.6799999,27313885797.955997,0.010921683206888895,64650673765.793,8891744889.97,73542418655.763,0.029406544523472612,96006300355.33202,208894274.0,96215194629.33202,0.038472441570703196,21833877021.728,1628471054.7849998,23462348076.513,0.009381613984803657,54629395286.35399,43393621367.237,98023016653.59099,0.03919531416340001,7492349260.002001,46861852115.84801,54354201375.850006,0.021733977098011538
2015,241,10592,0.18312586445366527,True,1,1773308321327.2102,167419592.270318,22776233013.0,305639.5,1061186474.2696224,97058741804.53104,123955513664.97998,221014255469.51102,0.1246338568490423,14082665973.947998,162886003949.40198,176968669923.34998,0.09979577030964362,187190435809.20895,2374460540.278,189564896349.48694,0.10689900570004064,133360415206.38998,731288219.87,134091703426.25998,0.07561668876955403,92161700184.006,1583375195.5360003,93745075379.54199,0.052864509940031,45853889078.96298,2718794064.4990005,48572683143.46198,0.027390997131907874,67646376636.893,152112093.8,67798488730.693,0.03823276974189693,68176393601.419,21106110142.787,89282503744.206,0.05034798668140441,26832312001.704002,62291358844.361984,89123670846.06598,0.05025841799431838,9811565842.274,126772071528.649,136583637370.923,0.07702193449850768,30538194642.08101,101610187891.45801,132148382533.53902,0.07452081566652449,26560171180.887,102311429432.537,128871600613.42401,0.07267298025025433,29504833908.88701,51814641351.58299,81319475260.47,0.04585749374908897,9638547754.609999,57893087581.1,67531635335.71,0.03808228638162979,12279320766.051004,49364875122.25802,61644195888.30902,0.03476225490340687,12624440064.904001,41569107781.80302,54193547846.707016,0.03056070238600501,62234889759.98901,56127312534.22903,118362202294.21805,0.06674654422510766,33378329510.844,34417291306.852,67795620817.696,0.038231152474914924,25010393788.551,28094855498.960003,53105249287.511,0.029946991534875924,23666603213.199,24715474885.626,48382078098.825,0.027283511568148535,15737902329.189,25378947012.684998,41116849341.87399,0.023186520272515613,2266558740.8349996,6309320924.982,8575879665.816999,0.004836090578652724,34059137638.295006,2511896929.306,36571034567.601006,0.02062305473208961,21524205248.204,5146396659.839,26670601908.043,0.015040025238296815,23822930383.221,228805198.806,24051735582.027,0.013563200089212791,53484605520.403,1348007256.702,54832612777.105,0.030921082429741394,66281889004.570984,567849005.605,66849738010.17599,0.037697752390933995,45517903893.690994,3086641120.397999,48604545014.08899,0.02740896460560876,36366284139.018,24396364107.385,60762648246.403,0.03426513455986377,5681915430.323,29224512972.462997,34906428402.785995,0.0196843538052428
2016,240,10632,0.18535564853556485,True,1,1541023946098.1663,144942056.63075283,21335735162.0,255545.5,954143955.0500339,86272629070.386,119728943836.272,206001572906.65802,0.13367837237587957,15384612289.779999,162341186589.98697,177725798879.76697,0.11532968019722484,152223167863.55603,1210177605.1839998,153433345468.74002,0.09956584117802282,175972314703.96793,1537067712.203,177509382416.17093,0.11518924340249236,91374912809.49896,2806907630.9760017,94181820440.47496,0.061116389968462824,37405712769.381996,2030528561.273,39436241330.655,0.025590933502692523,47837104645.69501,167398166.04299995,48004502811.73801,0.03115104274225212,66402060955.69401,17163298859.873,83565359815.567,0.05422716501398462,20125386858.24599,50466034536.68699,70591421394.93298,0.04580812749449396,7291951468.115,109758413305.57901,117050364773.69402,0.07595622707230643,25176838673.592014,80160268953.734,105337107627.326,0.06835526981526595,23175800135.998,86877466030.46701,110053266166.46501,0.07141567556112097,25567870984.420998,37968784524.865,63536655509.285995,0.041230154580114864,8563483097.748001,45092207372.33499,53655690470.08299,0.03481820682017164,10209018454.072998,39386964493.750015,49595982947.82301,0.03218378473183288,9503894442.138,32246333817.460003,41750228259.59801,0.027092524009966576,53867484923.11502,48823900903.85102,102691385826.96603,0.0666384101862778,28573136839.136997,27276310199.41,55849447038.547,0.03624177754015853,20318461550.319996,24626098553.83,44944560104.149994,0.02916538722058699,18364733375.122997,23366317187.863,41731050562.98599,0.027080079234750348,14616231534.653002,15667953397.192,30284184931.845,0.01965198854211435,1908076060.1710005,4248168099.903999,6156244160.074999,0.003994904930362993,25487739956.677998,1780418370.806,27268158327.483997,0.017694831022273396,18780067054.168,4134237313.62,22914304367.788,0.014869531668087597,38003221472.85901,162201876.00000003,38165423348.85901,0.024766275336274235,46866942965.749,2531238469.939,49398181435.688,0.03205542753619303,49939540330.781,596904143.3499998,50536444474.131,0.03279406825707543,36717755987.672,1876817596.0369997,38594573583.709,0.02504475915603355,30440496625.432,18668229944.117,49108726569.548996,0.031867594720958785,4437525846.629,22638001062.557003,27075526909.186005,0.017569828799702012
2017,239,10824,0.19028866776836256,True,1,1808219123466.7493,167056460.03942645,25631800417.3,289967.33499999996,1018278642.4392142,106283391996.10205,145882035562.594,252165427558.69604,0.1394551270286535,19473581131.503998,165424416744.35202,184897997875.85602,0.10225419888346626,173699772804.75995,2061916873.568,175761689678.32794,0.09720154343979868,116708060395.62602,2935181002.723,119643241398.34903,0.06616634004454444,96654413931.61203,8893898810.463001,105548312742.07503,0.05837141714313692,50090884964.849,3111712791.6610003,53202597756.51,0.0294226496479636,55597263136.86099,308939103.7579999,55906202240.618996,0.03091782490024475,79607353987.59007,22982426046.801,102589780034.39107,0.05673525885386288,24424359251.803013,63371901146.62501,87796260398.42802,0.04855399395959462,8276290778.209003,114294963761.714,122571254539.923,0.06778562008841453,30762457341.472992,108157950483.195,138920407824.668,0.0768271975568577,29819849298.626003,119121825020.57402,148941674319.2,0.08236926177046863,34935516025.01701,51855733382.933014,86791249407.95003,0.04799819241019436,10498296117.089,57213761502.68502,67712057619.77402,0.03744682087531254,14849918881.056993,51295565715.83199,66145484596.888985,0.03658045849557973,12920854344.670998,43708590649.598,56629444994.269,0.03131780007154113,64160016043.07898,60578580351.92699,124738596395.00597,0.06898422584750401,35103918370.749,34852726357.08899,69956644727.83798,0.038688145601356035,29594078265.394,29372624191.906,58966702457.3,0.03261037431362191,21776400811.731007,11739421240.058,33515822051.78901,0.01853526578544966,22138683813.71301,21731933361.328003,43870617175.041016,0.024261781443242068,2247633737.071,5020329319.86,7267963056.931,0.0040194039331896535,29623678999.030006,2004712805.785,31628391804.815006,0.01749145963248995,22790460762.840996,4155719023.809,26946179786.649994,0.014902054423021645,60867552492.25702,227801876.23099998,61095354368.48802,0.03378758336066867,66953081605.285995,1678071279.163,68631152884.449,0.03795510842340178,61363569204.57802,832474088.2050004,62196043292.78302,0.034396297708399234,41286986913.589005,1495895737.859,42782882651.448006,0.023660231271873687,38807708834.99299,24559673257.653,63367382092.64599,0.03504408357940433,5745249800.837002,28332529143.030006,34077778943.86701,0.018846044985152296
2018,240,10963,0.19112622036262203,True,1,2178194904521.8896,198686026.13535428,31522357163.0,282002.004,1162843823.5666416,160447611376.143,150110170709.403,310557782085.546,0.1425757545575165,25831873212.063004,213024983428.8,238856856640.86298,0.10965816518301501,223375263808.98502,2079726287.1529992,225454990096.138,0.10350542535385511,101898537014.26901,4097100111.9789996,105995637126.24802,0.0486621453875423,109144859418.10301,15466894839.002003,124611754257.10501,0.057208725444363805,60774864118.32501,4421883231.384002,65196747349.709015,0.029931548923543,76035291825.182,224909499.15800005,76260201324.34001,0.03501073350508044,98369356046.12204,30250839914.332993,128620195960.45503,0.059048983951547236,31097336857.284992,77802316288.249,108899653145.53398,0.049995366768814144,9377777184.457,121070249715.49304,130448026899.95004,0.05988813334800413,37513879365.219,121632752875.29599,159146632240.51498,0.07306354078330167,36508428416.326004,119795978335.967,156304406752.293,0.07175868717156951,40372267145.96399,67399152395.64599,107771419541.60999,0.0494773995283336,13104869061.389996,71324412063.52602,84429281124.91602,0.03876112323541043,17601444092.512997,64579941890.451004,82181385982.964,0.037729124153379055,17698826600.244003,53738897098.001015,71437723698.24503,0.03279675457413922,79477821564.29594,74023803682.68503,153501625246.98096,0.07047194212433176,42682778773.62198,44957548827.98499,87640327601.60696,0.040235300991507864,32862446417.209,35840289035.841,68702735453.05,0.03154113312377349,32480346556.080997,13566811946.067,46047158502.147995,0.021140054274553212,30327041669.989998,26165276421.864002,56492318091.854004,0.025935382538347266,3623010298.8090005,5734477704.604001,9357488003.413002,0.004295982872784728,32467967504.519005,4667979390.904,37135946895.423004,0.01704895499403176,26262785876.309002,3506651758.8619995,29769437635.171,0.01366702197924081,63318494482.99401,224544914.44500002,63543039397.43901,0.029172338648632827,50357963723.615005,3338096668.196999,53696060391.812004,0.024651632542312923,80908857215.15399,969320577.938,81878177793.092,0.037589922565292255,38745085002.70799,1328130718.0339997,40073215720.74199,0.01839744259687266,43575468684.006996,30299743126.426003,73875211810.433,0.033915794981004464,7519453414.818001,39929015902.26301,47448469317.08101,0.021783390099104044
2019,240,10952,0.1909344490934449,True,1,1955850369785.1094,178583854.0709551,30554693068.7,303423.708,1057526787.998965,162129643902.0199,138761846016.039,300891489918.0589,0.15384177366856447,30757105726.64198,187583169177.095,218340274903.73697,0.11163444723418497,198904520007.824,1343201708.112,200247721715.936,0.1023839680220207,93841376261.60101,4324901392.682001,98166277654.28302,0.050191098036333225,93261297245.71703,31184469021.576996,124445766267.29402,0.06362744726784338,47135856083.957,4586948527.613999,51722804611.571,0.026445174646593142,65668432351.35999,373023759.414,66041456110.773994,0.03376610866097595,98431053386.62096,26915328312.70401,125346381699.32497,0.06408791983054249,30019842036.102997,70694251933.63101,100714093969.73401,0.05149376226607741,9718338978.430998,106435877963.968,116154216942.399,0.059388089567997446,36589751198.49298,105882451631.06902,142472202829.562,0.07284412193823167,34811799968.86998,106431777832.552,141243577801.422,0.07221594247873907,34347001642.769993,56021166932.89601,90368168575.666,0.046204029700694746,10508224101.308998,63549893665.94001,74058117767.24901,0.037864919991494966,14839424575.998999,55372044392.09801,70211468968.097,0.03589818017408519,15090874882.142998,47599297886.258026,62690172768.401024,0.03205264254202066,72138423874.078,69016497778.342,141154921652.41998,0.07217061378163032,35109608253.575,34727780768.73601,69837389022.311,0.035706918126862684,31692617251.257,31583845311.173996,63276462562.431,0.03235240463174247,46953431437.21499,11901907708.585,58855339145.79999,0.03009194366554046,12173254446.670996,24361457353.312,36534711799.982994,0.01867970697778741,3674833192.9259996,3743291301.9719996,7418124494.897999,0.0037927873264216186,16464643603.262999,959138025.692,17423781628.954998,0.008908545304960809,22802609755.539,4483168841.016001,27285778596.555,0.013950851771729812,21407392441.547997,256317388.4,21663709829.947998,0.011076363593360266,42355682812.932,3867333450.2940016,46223016263.226,0.02363320680216685,71492889739.97298,323910818.458,71816800558.43097,0.036718964634457965,36454301489.89899,323361295.48,36777662785.37899,0.018803924550434694,36292567173.73599,22399216303.739998,58691783477.47599,0.030008319851136923,5683089901.773002,34077668162.891,39760758064.664,0.020329141062581664
2020,240,10739,0.187221059972106,True,1,1461596228854.9138,136101706.75620756,22413605841.8,245276.10799999998,912967687.9467404,143457613351.836,79439159037.00598,222896772388.84198,0.15250229029632228,19135278863.233006,177250726601.97098,196386005465.20398,0.13436406142006976,127552406994.99896,1510981756.2730007,129063388751.27196,0.08830303896746268,116756459977.34596,4046074852.4189982,120802534829.76495,0.08265109915096565,78628267901.177,22984119551.293,101612387452.47,0.069521517260672,34160371830.81899,3099531868.9769998,37259903699.79599,0.025492610725321333,48250449294.89001,160150126.385,48410599421.27501,0.03312173257261498,89691255044.55197,16395336123.713,106086591168.26497,0.07258269354688908,20887816425.285,46494689195.865,67382505621.149994,0.046101997453798,4102374064.4189987,104595503258.04097,108697877322.45996,0.07436929240548137,21408892775.332005,85637831219.889,107046723995.22101,0.07323960056949973,21450740651.192005,101587542016.078,123038282667.27,0.08418076089568473,21887099737.760998,32036178618.186996,53923278355.948,0.0368934164520896,5593027645.8130045,37061326946.036995,42654354591.85,0.029183404930695198,9338077078.806004,33424610180.993,42762687259.799,0.029257524352879174,10468893484.634,29057088726.73599,39525982211.36999,0.027043024216295754,45501683472.087,42396649952.038994,87898333424.12599,0.06013858799635099,23019412369.23301,21272167521.512,44291579890.74501,0.030303567439719795,21320860489.516994,19169336670.784,40490197160.300995,0.027702724159341188,31873332659.451996,23811229008.38,55684561667.832,0.0380984574046541,26334676871.339005,14438804444.395,40773481315.73401,0.02789654249975587,2454386726.852,2245112267.286,4699498994.1380005,0.0032153195946734337,4314263121.735,968755491.5239998,5283018613.259,0.0036145540806423507,13652243695.424997,2144994301.1680002,15797237996.592999,0.010808209329446155,9788483026.439,238877943.875,10027360970.314,0.006860554763588796,36429331802.007,2604895307.2070007,39034227109.214005,0.026706573497247824,46245262678.77,683828746.264,46929091425.034,0.032108109270232964,41145635057.54701,2018959456.556,43164594514.10301,0.029532502658357482,27825392848.16399,14867816644.833,42693209492.996994,0.02920998881233085,3963810088.5930004,24864519904.21599,28828329992.80899,0.019723867251213775
2021,240,11021,0.1921373779637378,True,1,2095286030340.9204,190117596.43779296,31983837442.3,273094.927,1200793614.0013742,219165633785.30096,137427572701.819,356593206487.12,0.1701883185987258,25160475428.799988,221082879881.47903,246243355310.27902,0.11752254906706612,219801272184.59988,1881405202.6139998,221682677387.2139,0.10580067550545559,103437655240.52904,7077505799.265002,110515161039.79404,0.05274466561580249,108265330120.26799,11756454976.113995,120021785096.38199,0.0572818142050293,56851869313.78298,4283923466.4589996,61135792780.24198,0.029177779021556632,74888243040.49405,141872596.98199996,75030115637.47604,0.03580900867518695,110177485299.75801,25839803200.577,136017288500.335,0.06491585708620597,34795620697.81499,69348763111.33101,104144383809.146,0.049704136953655366,6278143278.061,105321830007.27698,111599973285.33798,0.05326240506990816,34616719866.35698,114656297247.16,149273017113.51697,0.07124231009607267,35457554663.497,140839716365.82,176297271029.31702,0.0841399543911587,33857243156.49198,44962876636.64198,78820119793.13397,0.03761783291243978,9712414146.911999,66396489040.49301,76108903187.40501,0.03632387277216823,15914769499.362997,68107532988.05603,84022302487.41902,0.04010063603285127,16648401940.760002,50724363584.67499,67372765525.43499,0.032154447913000636,83249716748.28098,71969559875.359,155219276623.63995,0.07408023266321519,40693397098.594,49583890267.905014,90277287366.49902,0.04308590142788771,37301968508.54801,29741134997.159004,67043103505.707016,0.0319971128212975,43922427377.725,17550497198.482002,61472924576.207,0.029338679152175154,37099574052.935005,27410536853.357002,64510110906.29201,0.030788212192583406,3292943986.1919994,5358735018.0980015,8651679004.29,0.004129115967466409,1165981458.8519995,263964311.042,1429945769.8939996,0.0006824585040837291,19503193521.927002,3836539966.2629995,23339733488.190002,0.011139163412640343,6702470468.939999,415178368.167,7117648837.106998,0.0033969819557041086,31345093762.216,8006605812.984,39351699575.2,0.018781063303704243,74217384820.06398,1865984190.019,76083369010.08298,0.03631168628452297,44813979870.39299,3422795903.4509997,48236775773.84399,0.02302157083822845,45870630191.86201,27386459765.287,73257089957.149,0.03496281123261699,6263191045.853999,36634506398.25398,42897697444.10798,0.020473432659276675
2022,241,11075,0.1914764868603043,True,1,3048658550908.4697,275273909.78857505,30937348958.9,413928.706,1512060254.6155236,383681650997.9141,150622921217.91092,534304572215.8251,0.1752589092197969,39166095672.32297,213215778863.759,252381874536.08197,0.08278456584154847,260837161682.7881,1951276376.836,262788438059.62408,0.08619805520080816,150396181930.26703,13855106986.170998,164251288916.43802,0.053876577574583674,150230857073.74103,19821929403.63701,170052786477.37805,0.055779544884324295,98227806579.28302,7880639766.267999,106108446345.55103,0.03480496243632524,122033119929.42102,358357966.468,122391477895.88902,0.04014601040166259,130092809761.89305,45760698639.24201,175853508401.13507,0.05768225777489332,43948593205.95899,112763239624.842,156711832830.801,0.05140353706849277,13486905193.533995,105833476006.65903,119320381200.19302,0.03913865039580662,63560318954.018,179530632389.29498,243090951343.313,0.07973702114684976,59451188303.443985,176190936670.80203,235642124974.24603,0.07729370837676362,50097670400.46103,100295411602.63698,150393082003.09802,0.0493309039014167,24322439647.376,113922830966.90807,138245270614.28406,0.04534626239894538,25969632712.50801,131597687530.79102,157567320243.299,0.051684148162917595,28913183243.393997,90098483456.82098,119011666700.21498,0.03903738798979331,93496395516.72697,128641329531.84894,222137725048.57593,0.0728640880371405,49883220304.448975,67790777746.94704,117673998051.39601,0.03859861512412741,39415571387.17399,42418861115.30299,81834432502.47699,0.026842767445403537,27486435360.618996,20880813760.164,48367249120.783,0.015865092240772597,57324237320.22,47477196227.463005,104801433547.68301,0.03437624509194486,6392356354.842999,11688067411.137001,18080423765.98,0.005930616192027216,631863971.5789999,197405081.041,829269052.6199999,0.0002720111284265947,33421558153.759007,7379456784.862,40801014938.62101,0.0133832681677201,27626901458.802002,608468747.1010001,28235370205.903004,0.0092615718468994,54188469162.693,8751635886.520002,62940105049.213005,0.020645180166357916,71969161729.33502,677003069.6500002,72646164798.98502,0.023828895097923377,46351171806.85599,8976226043.730999,55327397850.58699,0.018148112334226467,75864744272.20398,43596104222.022,119460848494.22598,0.039184725511037584,8229558643.094002,57114839987.52701,65344398630.62101,0.021433820002948193
2023,241,11164,0.193015214384509,True,1,2488697358691.3657,222921655.2034538,33384513420.0,426674.609,1269468407.4783902,314577507041.2851,140788181515.667,455365688556.9521,0.18297350899926115,43109319315.018,238520054509.189,281629373824.207,0.1131633675105825,137224889688.31203,1535012121.9929998,138759901810.30502,0.05575603691855457,117115652141.58398,14879108427.161005,131994760568.745,0.053037690624685656,125411173902.74396,19994898496.744,145406072399.48795,0.05842657882513564,92797554975.16501,6691788438.002,99489343413.167,0.0399764732604858,93530627992.74902,528937660.6,94059565653.34903,0.03779469822831671,96840458100.05806,41264067297.37499,138104525397.43304,0.05549269577320269,26638742147.148003,89529420719.45604,116168162866.60403,0.04667830038108324,9466386158.349998,80324358770.281,89790744928.63101,0.03607941504620946,54585898925.73099,139770239091.68,194356138017.41098,0.07809552951010865,51580857636.973015,113462444137.29994,165043301774.27295,0.06631714426741621,44450716138.30602,86233301495.64801,130684017633.95404,0.052511012308331356,17053477171.502998,79775443148.10706,96828920319.61005,0.03890747100343519,21548139629.822006,85040483953.87498,106588623583.69699,0.04282908213465722,27958601857.011986,65180215303.53301,93138817160.545,0.03742472616659194,76769369242.36702,114611593422.49405,191380962664.86108,0.07690005455926353,44197116669.94803,43726908524.107025,87924025194.05505,0.03532933600262598,50964966460.360985,37102716219.203,88067682679.564,0.03538705997014949,42203696666.616,12915793554.777002,55119490221.393,0.022147928123480844,35880315889.861,34777684035.480995,70657999925.342,0.028391559816857828,6991359115.714,6583600616.272,13574959731.986,0.005454644649570462,4151561461.4440002,670023790.11,4821585251.554,0.0019373931646270316,25234010662.403,6410172448.553,31644183110.956,0.01271515919782046,888157816.4020001,80379062.27499998,968536878.677,0.0003891742301628378,47480410456.962,6118799911.073999,53599210368.035995,0.02153705438744875,80679282208.66,438417211.615,81117699420.27501,0.03259444107857663,37341214500.104004,8906210753.727,46247425253.831,0.018582984826306614,57734663264.70501,38541654226.525,96276317491.23001,0.03868542599404497,7957613956.344999,49795997007.433,57753610963.778,0.023206361658271956
2024,241,9110,0.15750345781466113,True,1,2144117430493.4146,235358664.1595401,31688429214.0,452904.78500000003,1330599343.2535894,319231050207.15405,140711009236.495,459942059443.64905,0.21451346502873445,38224763266.187,228649973653.434,266874736919.62097,0.12446833980460038,107028432054.19702,646159041.715,107674591095.91202,0.05021860722951794,79857593623.34499,12852215232.918005,92709808856.26299,0.04323914704379236,97354915682.602,10562833395.560999,107917749078.16301,0.05033201425601417,82294489954.36597,5645888772.575,87940378726.94096,0.041014721244397374,67635931686.42001,314360304.41300005,67950291990.833015,0.03169149740795492,96376426457.85904,38425065255.09302,134801491712.95206,0.06287038657296438,26084265731.712997,81625691166.72597,107709956898.43896,0.05023510156981105,6750161314.662002,87344317667.93602,94094478982.59802,0.04388494661924583,53290620072.001976,131727109171.19301,185017729243.19498,0.08629085637376578,56267745534.93299,111002944712.37595,167270690247.30893,0.07801377287848259,33167152293.867992,74844128182.85999,108011280476.72798,0.050375636586225556,14340068613.887999,92992574765.274,107332643379.162,0.05005912542507623,18822474280.046013,66489226237.35198,85311700517.398,0.03978872579649971,19828217778.831005,57236805103.628,77065022882.459,0.03594253830804613,63563270945.07996,94991026255.84702,158554297200.92697,0.07394851370824392,53603292048.93101,32492790106.21599,86096082155.147,0.040154555403868045,43927315463.88501,33546040731.62201,77473356195.50702,0.03613298184777057,48543976289.001,27313316261.945,75857292550.946,0.035379262102024585,37434483986.04902,33203056659.489002,70637540645.53802,0.032944809664311424,8097979950.318997,3077810157.969,11175790108.287998,0.005212303183280485,10165355909.404,2285636729.322,12450992638.726,0.005807047907754156,20687270163.222,5772534437.273,26459804600.495,0.012340650854373187,942592464.5350001,42746209.940000005,985338674.4750001,0.0004595544350610728,40197927665.734,712065555.0930002,40909993220.827,0.019080108504790524,52008192630.370995,640530237.138,52648722867.508995,0.024554962390932675,20452300185.328,1932232144.1,22384532329.427998,0.010439974980417356,40758909660.597984,15020248247.565998,55779157908.16399,0.026014973394124136,8178374923.292997,48572340747.80102,56750715671.09402,0.026468100517253047
